CaseID;Activity;Timestamp;Originator;Status_Halal
21554565461ddb43c3ead83051646889;Cek sertifikat halal;2022-01-11 16:46:01;uji;Syubhat
21554565461ddb43c3ead83051646889;Cek certificate analysis;2022-01-11 16:46:11;uji;Syubhat
21554565461ddb43c3ead83051646889;Cek kelompok bahan;2022-01-11 16:46:23;uji;Syubhat
21554565461ddb43c3ead83051646889;Cek bahan kritis emulsifier nabati;2022-01-11 16:46:36;uji;Syubhat
21554565461ddb43c3ead83051646889;Cek sumber enzim;2022-01-11 16:46:47;uji;Syubhat
21554565461ddb43c3ead83051646889;Cek certificate of analysis (Enzim);2022-01-11 16:46:57;uji;Syubhat
21554565461ddb43c3ead83051646889;Cek informasi COA (enzim);2022-01-11 16:47:08;uji;Halal
21554565461ddb43c3ead83051646889;Ambil Kesimpulan;2022-01-11 16:47:31;uji;Halal
21694946261e051977ef829034766644;Cek informasi bahan;2022-01-13 16:21:49;uji;Syubhat
21694946261e051977ef829034766644;Cek sertifikat halal;2022-01-13 16:21:56;uji;Syubhat
21694946261e051977ef829034766644;Cek certificate analysis;2022-01-13 16:22:06;uji;Syubhat
21694946261e051977ef829034766644;Cek kelompok bahan;2022-01-13 16:22:16;uji;Syubhat
21694946261e051977ef829034766644;Cek bahan kritis manisan buah-buahan;2022-01-13 16:22:27;uji;Syubhat
21694946261e051977ef829034766644;Cek kandungan gula;2022-01-13 16:22:40;uji;Syubhat
21694946261e051977ef829034766644;Cek kandungan resin (gula);2022-01-13 16:22:50;uji;Syubhat
21694946261e051977ef829034766644;Cek kehalalan hewan resin (gula);2022-01-13 16:22:59;uji;Haram
21694946261e051977ef829034766644;Ambil Kesimpulan;2022-01-13 16:23:18;uji;Haram
21759033261de39e93240d2092317030;Cek informasi bahan;2022-01-12 02:16:16;uji;Syubhat
21759033261de39e93240d2092317030;Cek sertifikat halal;2022-01-12 02:16:24;uji;Syubhat
21759033261de39e93240d2092317030;Cek certificate analysis;2022-01-12 02:16:33;uji;Syubhat
21759033261de39e93240d2092317030;Cek kelompok bahan;2022-01-12 02:16:43;uji;Syubhat
21759033261de39e93240d2092317030;Cek bahan kritis margarin;2022-01-12 02:16:54;uji;Syubhat
21759033261de39e93240d2092317030;Cek komponen flavor;2022-01-12 02:17:06;uji;Halal
21759033261de39e93240d2092317030;Cek kehalalan hewan (flavor);2022-01-12 02:17:19;uji;Halal
21759033261de39e93240d2092317030;Cek metode penyembelihan (flavor);2022-01-12 02:17:30;uji;Halal
21759033261de39e93240d2092317030;Ambil Kesimpulan;2022-01-12 02:17:48;uji;Halal
21768188461e085631d4121043774060;Cek informasi bahan;2022-01-13 20:02:49;uji;Syubhat
21768188461e085631d4121043774060;Cek sertifikat halal;2022-01-13 20:02:57;uji;Syubhat
21768188461e085631d4121043774060;Cek certificate analysis;2022-01-13 20:03:08;uji;Syubhat
21768188461e085631d4121043774060;Cek kelompok bahan;2022-01-13 20:03:19;uji;Syubhat
21768188461e085631d4121043774060;Cek bahan kritis manisan buah-buahan;2022-01-13 20:03:32;uji;Syubhat
21768188461e085631d4121043774060;Cek jenis pewarna;2022-01-13 20:03:45;uji;Syubhat
21768188461e085631d4121043774060;Cek kandungan pewarna;2022-01-13 20:03:55;uji;Syubhat
21768188461e085631d4121043774060;Cek kandungan pelarut (pewarna);2022-01-13 20:04:06;uji;Halal
21768188461e085631d4121043774060;Cek kandungan pelapis (pewarna);2022-01-13 20:04:17;uji;Syubhat
21768188461e085631d4121043774060;Cek kehalalan hewan (pewarna);2022-01-13 20:04:27;uji;Halal
21768188461e085631d4121043774060;Cek metode penyembelihan (pewarna);2022-01-13 20:04:38;uji;Halal
21768188461e085631d4121043774060;Ambil Kesimpulan;2022-01-13 20:04:52;uji;Halal
22552490261dfe7d54903f9057992489;Cek informasi bahan;2022-01-13 08:50:36;uji;Syubhat
22552490261dfe7d54903f9057992489;Cek sertifikat halal;2022-01-13 08:50:46;uji;Syubhat
22552490261dfe7d54903f9057992489;Cek certificate analysis;2022-01-13 08:51:00;uji;Syubhat
22552490261dfe7d54903f9057992489;Cek kelompok bahan;2022-01-13 08:51:14;uji;Syubhat
22552490261dfe7d54903f9057992489;Cek bahan kritis margarin;2022-01-13 08:51:29;uji;Syubhat
22552490261dfe7d54903f9057992489;Cek sertifikat halal vitamin;2022-01-13 08:51:46;uji;Syubhat
22552490261dfe7d54903f9057992489;Cek kandungan vitamin;2022-01-13 08:52:03;uji;Halal
22552490261dfe7d54903f9057992489;Cek pelapis vitamin;2022-01-13 08:52:19;uji;Syubhat
22552490261dfe7d54903f9057992489;Cek certificate of analysis pelapis (vitamin);2022-01-13 08:52:34;uji;Syubhat
22552490261dfe7d54903f9057992489;Cek informasi COA gelatin (vitamin);2022-01-13 08:52:49;uji;Haram
22552490261dfe7d54903f9057992489;Ambil Kesimpulan;2022-01-13 08:53:09;uji;Haram
22857666061e0c3ad619864027613269;Cek informasi bahan;2022-01-14 00:28:35;uji;Syubhat
22857666061e0c3ad619864027613269;Cek sertifikat halal;2022-01-14 00:28:52;uji;Syubhat
22857666061e0c3ad619864027613269;Cek certificate analysis;2022-01-14 00:29:02;uji;Syubhat
22857666061e0c3ad619864027613269;Cek kelompok bahan;2022-01-14 00:29:12;uji;Syubhat
22857666061e0c3ad619864027613269;Cek bahan kritis sari buah/konsentrat;2022-01-14 00:29:22;uji;Syubhat
22857666061e0c3ad619864027613269;Cek kandungan gula;2022-01-14 00:29:36;uji;Syubhat
22857666061e0c3ad619864027613269;Cek sumber karbon aktif (gula);2022-01-14 00:29:46;uji;Syubhat
22857666061e0c3ad619864027613269;Cek kehalalan hewan karbon aktif (gula);2022-01-14 00:29:56;uji;Haram
22857666061e0c3ad619864027613269;Ambil Kesimpulan;2022-01-14 00:30:13;uji;Haram
22979736361deaf935fb302096914635;Cek informasi bahan;2022-01-12 10:38:16;uji;Syubhat
22979736361deaf935fb302096914635;Cek sertifikat halal;2022-01-12 10:38:25;uji;Syubhat
22979736361deaf935fb302096914635;Cek certificate analysis;2022-01-12 10:38:36;uji;Syubhat
22979736361deaf935fb302096914635;Cek kelompok bahan;2022-01-12 10:38:46;uji;Syubhat
22979736361deaf935fb302096914635;Cek bahan kritis jam/selai;2022-01-12 10:38:58;uji;Syubhat
22979736361deaf935fb302096914635;Cek proses produksi;2022-01-12 10:39:10;uji;Syubhat
22979736361deaf935fb302096914635;Cek kehalalan media;2022-01-12 10:39:21;uji;Haram
22979736361deaf935fb302096914635;Ambil Kesimpulan;2022-01-12 10:39:48;uji;Haram
23120117161dd3c83336376081775960;Cek informasi bahan;2022-01-11 08:15:05;uji;Syubhat
23120117161dd3c83336376081775960;Cek sertifikat halal;2022-01-11 08:15:14;uji;Syubhat
23120117161dd3c83336376081775960;Cek certificate analysis;2022-01-11 08:15:25;uji;Syubhat
23120117161dd3c83336376081775960;Cek kelompok bahan;2022-01-11 08:15:38;uji;Syubhat
23120117161dd3c83336376081775960;Cek bahan kritis Dried Products;2022-01-11 08:15:46;uji;Syubhat
23120117161dd3c83336376081775960;Cek sumber karbon aktif (minyak nabati);2022-01-11 08:15:58;uji;Syubhat
23120117161dd3c83336376081775960;Cek sertifikat halal minyak nabati;2022-01-11 08:16:08;uji;Syubhat
23120117161dd3c83336376081775960;Cek informasi SH minyak nabati;2022-01-11 08:16:31;uji;Halal
23120117161dd3c83336376081775960;Ambil Kesimpulan;2022-01-11 08:17:05;uji;Halal
23745727561de4e73d1a337064872119;Cek informasi bahan;2022-01-12 03:43:54;uji;Syubhat
23745727561de4e73d1a337064872119;Cek sertifikat halal;2022-01-12 03:44:01;uji;Syubhat
23745727561de4e73d1a337064872119;Cek certificate analysis;2022-01-12 03:44:14;uji;Syubhat
23745727561de4e73d1a337064872119;Cek kelompok bahan;2022-01-12 03:44:26;uji;Syubhat
23745727561de4e73d1a337064872119;Cek bahan kritis margarin;2022-01-12 03:44:36;uji;Syubhat
23745727561de4e73d1a337064872119;Cek jenis pewarna;2022-01-12 03:44:50;uji;Syubhat
23745727561de4e73d1a337064872119;Cek kandungan pewarna;2022-01-12 03:45:01;uji;Syubhat
23745727561de4e73d1a337064872119;Cek kandungan pelarut (pewarna);2022-01-12 03:46:06;uji;Halal
23745727561de4e73d1a337064872119;Cek kandungan pelapis (pewarna);2022-01-12 03:45:34;uji;Syubhat
23745727561de4e73d1a337064872119;Cek kehalalan hewan (pewarna);2022-01-12 03:45:45;uji;Halal
23745727561de4e73d1a337064872119;Cek metode penyembelihan (pewarna);2022-01-12 03:45:56;uji;Haram
23745727561de4e73d1a337064872119;Ambil Kesimpulan;2022-01-12 03:46:19;uji;Haram
23858642561dee13b0312d4061924381;Cek informasi bahan;2022-01-12 14:10:09;uji;Syubhat
23858642561dee13b0312d4061924381;Cek sertifikat halal;2022-01-12 14:10:17;uji;Syubhat
23858642561dee13b0312d4061924381;Cek certificate analysis;2022-01-12 14:10:26;uji;Syubhat
23858642561dee13b0312d4061924381;Cek kelompok bahan;2022-01-12 14:10:42;uji;Syubhat
23858642561dee13b0312d4061924381;Cek bahan kritis manisan buah-buahan;2022-01-12 14:11:01;uji;Syubhat
23858642561dee13b0312d4061924381;Cek proses produksi;2022-01-12 14:11:13;uji;Syubhat
23858642561dee13b0312d4061924381;Cek kehalalan media;2022-01-12 14:11:24;uji;Haram
23858642561dee13b0312d4061924381;Ambil Kesimpulan;2022-01-12 14:11:47;uji;Haram
23989868161dee4707da3a8029699970;Cek informasi bahan;2022-01-12 14:23:50;uji;Syubhat
23989868161dee4707da3a8029699970;Cek sertifikat halal;2022-01-12 14:24:11;uji;Syubhat
23989868161dee4707da3a8029699970;Cek certificate analysis;2022-01-12 14:24:22;uji;Syubhat
23989868161dee4707da3a8029699970;Cek kelompok bahan;2022-01-12 14:24:32;uji;Syubhat
23989868161dee4707da3a8029699970;Cek bahan kritis saus;2022-01-12 14:24:45;uji;Syubhat
23989868161dee4707da3a8029699970;Cek proses produksi;2022-01-12 14:24:56;uji;Halal
23989868161dee4707da3a8029699970;Ambil Kesimpulan;2022-01-12 14:25:18;uji;Halal
24530029261e083c95fd592082880379;Cek informasi bahan;2022-01-13 19:56:01;uji;Syubhat
24530029261e083c95fd592082880379;Cek sertifikat halal;2022-01-13 19:56:09;uji;Syubhat
24530029261e083c95fd592082880379;Cek certificate analysis;2022-01-13 19:56:21;uji;Syubhat
24530029261e083c95fd592082880379;Cek kelompok bahan;2022-01-13 19:56:34;uji;Syubhat
24530029261e083c95fd592082880379;Cek bahan kritis manisan buah-buahan;2022-01-13 19:56:46;uji;Syubhat
24530029261e083c95fd592082880379;Cek jenis pewarna;2022-01-13 19:57:01;uji;Syubhat
24530029261e083c95fd592082880379;Cek kandungan pewarna;2022-01-13 19:57:12;uji;Syubhat
24530029261e083c95fd592082880379;Cek kandungan pelarut (pewarna);2022-01-13 19:57:24;uji;Halal
24530029261e083c95fd592082880379;Cek kandungan pelapis (pewarna);2022-01-13 19:57:34;uji;Halal
24530029261e083c95fd592082880379;Ambil Kesimpulan;2022-01-13 19:57:48;uji;Halal
25079345761dda330e7d101000653693;Cek informasi bahan;2022-01-11 15:33:10;uji;Syubhat
25079345761dda330e7d101000653693;Cek sertifikat halal;2022-01-11 15:33:18;uji;Syubhat
25079345761dda330e7d101000653693;Cek certificate analysis;2022-01-11 15:33:28;uji;Syubhat
25079345761dda330e7d101000653693;Cek kelompok bahan;2022-01-11 15:33:39;uji;Syubhat
25079345761dda330e7d101000653693;Cek bahan kritis tepung terigu;2022-01-11 15:33:50;uji;Syubhat
25079345761dda330e7d101000653693;Cek sertifikat halal vitamin;2022-01-11 15:34:00;uji;Syubhat
25079345761dda330e7d101000653693;Cek kandungan vitamin;2022-01-11 15:34:12;uji;Halal
25079345761dda330e7d101000653693;Cek pelapis vitamin;2022-01-11 15:34:24;uji;Syubhat
25079345761dda330e7d101000653693;Cek certificate of analysis pelapis (vitamin);2022-01-11 15:34:34;uji;Syubhat
25079345761dda330e7d101000653693;Cek informasi COA gelatin (vitamin);2022-01-11 15:34:44;uji;Halal
25079345761dda330e7d101000653693;Ambil Kesimpulan;2022-01-11 15:34:58;uji;Halal
26104736361dd224a54ac06011867658;Cek informasi bahan;2022-01-11 06:23:15;uji;Syubhat
26104736361dd224a54ac06011867658;Cek sertifikat halal;2022-01-11 06:24:01;uji;Syubhat
26104736361dd224a54ac06011867658;Cek certificate analysis;2022-01-11 06:24:23;uji;Syubhat
26104736361dd224a54ac06011867658;Cek COA DNA Babi;2022-01-11 06:24:46;uji;Halal
26104736361dd224a54ac06011867658;Ambil Kesimpulan;2022-01-11 06:25:24;uji;Halal
26129150361e05200c3d7a9009740625;Cek informasi bahan;2022-01-13 16:23:34;uji;Syubhat
26129150361e05200c3d7a9009740625;Cek sertifikat halal;2022-01-13 16:23:41;uji;Syubhat
26129150361e05200c3d7a9009740625;Cek certificate analysis;2022-01-13 16:23:50;uji;Syubhat
26129150361e05200c3d7a9009740625;Cek kelompok bahan;2022-01-13 16:24:00;uji;Syubhat
26129150361e05200c3d7a9009740625;Cek bahan kritis manisan buah-buahan;2022-01-13 16:24:13;uji;Syubhat
26129150361e05200c3d7a9009740625;Cek kandungan gula;2022-01-13 16:24:25;uji;Syubhat
26129150361e05200c3d7a9009740625;Cek kandungan resin (gula);2022-01-13 16:24:35;uji;Syubhat
26129150361e05200c3d7a9009740625;Cek kehalalan hewan resin (gula);2022-01-13 16:24:45;uji;Halal
26129150361e05200c3d7a9009740625;Cek metode penyembelihan resin (gula);2022-01-13 16:24:54;uji;Haram
26129150361e05200c3d7a9009740625;Ambil Kesimpulan;2022-01-13 16:25:13;uji;Haram
26300048861dee74b4d2298031179859;Cek informasi bahan;2022-01-12 14:36:00;uji;Syubhat
26300048861dee74b4d2298031179859;Cek sertifikat halal;2022-01-12 14:36:08;uji;Syubhat
26300048861dee74b4d2298031179859;Cek certificate analysis;2022-01-12 14:36:18;uji;Syubhat
26300048861dee74b4d2298031179859;Cek kelompok bahan;2022-01-12 14:36:28;uji;Syubhat
26300048861dee74b4d2298031179859;Cek bahan kritis pati dan turunannya;2022-01-12 14:36:41;uji;Syubhat
26300048861dee74b4d2298031179859;Cek sumber karbon aktif;2022-01-12 14:36:52;uji;Syubhat
26300048861dee74b4d2298031179859;Cek kehalalan hewan (karbon aktif);2022-01-12 14:37:03;uji;Halal
26300048861dee74b4d2298031179859;Cek metode penyembelihan (karbon aktif);2022-01-12 14:37:12;uji;Halal
26300048861dee74b4d2298031179859;Ambil Kesimpulan;2022-01-12 14:37:35;uji;Halal
26385498061e0c50e86ed47013249553;Cek informasi bahan;2022-01-14 00:34:26;uji;Syubhat
26385498061e0c50e86ed47013249553;Cek sertifikat halal;2022-01-14 00:34:35;uji;Syubhat
26385498061e0c50e86ed47013249553;Cek certificate analysis;2022-01-14 00:34:44;uji;Syubhat
26385498061e0c50e86ed47013249553;Cek kelompok bahan;2022-01-14 00:34:53;uji;Syubhat
26385498061e0c50e86ed47013249553;Cek bahan kritis sari buah/konsentrat;2022-01-14 00:35:03;uji;Syubhat
26385498061e0c50e86ed47013249553;Cek kandungan gula;2022-01-14 00:35:17;uji;Syubhat
26385498061e0c50e86ed47013249553;Cek kandungan resin (gula);2022-01-14 00:35:26;uji;Halal
26385498061e0c50e86ed47013249553;Ambil Kesimpulan;2022-01-14 00:35:44;uji;Halal
26809692361dee5f8011c93059115666;Cek informasi bahan;2022-01-12 14:30:20;uji;Syubhat
26809692361dee5f8011c93059115666;Cek sertifikat halal;2022-01-12 14:30:45;uji;Syubhat
26809692361dee5f8011c93059115666;Cek certificate analysis;2022-01-12 14:30:59;uji;Syubhat
26809692361dee5f8011c93059115666;Cek kelompok bahan;2022-01-12 14:31:09;uji;Syubhat
26809692361dee5f8011c93059115666;Cek bahan kritis pati dan turunannya;2022-01-12 14:31:21;uji;Syubhat
26809692361dee5f8011c93059115666;Cek sumber karbon aktif;2022-01-12 14:31:34;uji;Halal
26809692361dee5f8011c93059115666;Ambil Kesimpulan;2022-01-12 14:31:58;uji;Halal
27749633761de86b11ca846041524233;Cek informasi bahan;2022-01-12 07:43:50;uji;Syubhat
27749633761de86b11ca846041524233;Cek sertifikat halal;2022-01-12 07:43:58;uji;Syubhat
27749633761de86b11ca846041524233;Cek certificate analysis;2022-01-12 07:44:08;uji;Syubhat
27749633761de86b11ca846041524233;Cek kelompok bahan;2022-01-12 07:44:18;uji;Syubhat
27749633761de86b11ca846041524233;Cek bahan kritis pewarna;2022-01-12 07:44:29;uji;Syubhat
27749633761de86b11ca846041524233;Cek kandungan pelapis;2022-01-12 07:44:42;uji;Syubhat
27749633761de86b11ca846041524233;Cek kehalalan hewan (pelapis);2022-01-12 07:44:52;uji;Haram
27749633761de86b11ca846041524233;Ambil Kesimpulan;2022-01-12 07:45:14;uji;Haram
27966308561de9a58d67f85082756412;Cek informasi bahan;2022-01-12 09:07:42;uji;Syubhat
27966308561de9a58d67f85082756412;Cek sertifikat halal;2022-01-12 09:07:50;uji;Syubhat
27966308561de9a58d67f85082756412;Cek certificate analysis;2022-01-12 09:08:00;uji;Syubhat
27966308561de9a58d67f85082756412;Cek kelompok bahan;2022-01-12 09:08:10;uji;Syubhat
27966308561de9a58d67f85082756412;Cek bahan kritis jam/selai;2022-01-12 09:08:25;uji;Syubhat
27966308561de9a58d67f85082756412;Cek kandungan gula;2022-01-12 09:08:36;uji;Syubhat
27966308561de9a58d67f85082756412;Cek sumber karbon aktif (gula);2022-01-12 09:08:47;uji;Syubhat
27966308561de9a58d67f85082756412;Cek kehalalan hewan karbon aktif (gula);2022-01-12 09:08:58;uji;Haram
27966308561de9a58d67f85082756412;Ambil Kesimpulan;2022-01-12 09:09:16;uji;Haram
28475952161de81e7278be4024416933;Cek informasi bahan;2022-01-12 07:23:24;uji;Syubhat
28475952161de81e7278be4024416933;Cek sertifikat halal;2022-01-12 07:23:32;uji;Syubhat
28475952161de81e7278be4024416933;Cek certificate analysis;2022-01-12 07:23:49;uji;Syubhat
28475952161de81e7278be4024416933;Cek kelompok bahan;2022-01-12 07:24:00;uji;Syubhat
28475952161de81e7278be4024416933;Cek bahan kritis gula;2022-01-12 07:24:11;uji;Syubhat
28475952161de81e7278be4024416933;Cek kandungan resin;2022-01-12 07:24:21;uji;Syubhat
28475952161de81e7278be4024416933;Cek kehalalan hewan (resin);2022-01-12 07:24:31;uji;Halal
28475952161de81e7278be4024416933;Cek metode penyembelihan (resin);2022-01-12 07:24:41;uji;Haram
28475952161de81e7278be4024416933;Ambil Kesimpulan;2022-01-12 07:25:05;uji;Haram
29144287161dee66a660039089741414;Cek informasi bahan;2022-01-12 14:32:16;uji;Syubhat
29144287161dee66a660039089741414;Cek sertifikat halal;2022-01-12 14:32:24;uji;Syubhat
29144287161dee66a660039089741414;Cek certificate analysis;2022-01-12 14:32:33;uji;Syubhat
29144287161dee66a660039089741414;Cek kelompok bahan;2022-01-12 14:32:45;uji;Syubhat
29144287161dee66a660039089741414;Cek bahan kritis pati dan turunannya;2022-01-12 14:32:56;uji;Syubhat
29144287161dee66a660039089741414;Cek sumber karbon aktif;2022-01-12 14:33:08;uji;Syubhat
29144287161dee66a660039089741414;Cek kehalalan hewan (karbon aktif);2022-01-12 14:33:18;uji;Haram
29144287161dee66a660039089741414;Ambil Kesimpulan;2022-01-12 14:33:45;uji;Haram
29299926761e002d8b5afe5010151331;Cek informasi bahan;2022-01-13 10:45:52;uji;Syubhat
29299926761e002d8b5afe5010151331;Cek sertifikat halal;2022-01-13 10:46:05;uji;Syubhat
29299926761e002d8b5afe5010151331;Cek certificate analysis;2022-01-13 10:46:19;uji;Syubhat
29299926761e002d8b5afe5010151331;Cek kelompok bahan;2022-01-13 10:46:34;uji;Syubhat
29299926761e002d8b5afe5010151331;Cek bahan kritis jam/selai;2022-01-13 10:46:50;uji;Syubhat
29299926761e002d8b5afe5010151331;Cek jenis pewarna;2022-01-13 10:47:07;uji;Syubhat
29299926761e002d8b5afe5010151331;Cek kandungan pewarna;2022-01-13 10:47:24;uji;Syubhat
29299926761e002d8b5afe5010151331;Cek kandungan pelarut (pewarna);2022-01-13 10:47:45;uji;Syubhat
29299926761e002d8b5afe5010151331;Cek kandungan pelapis (pewarna);2022-01-13 10:48:20;uji;Halal
29299926761e002d8b5afe5010151331;Cek sumber etanol (pewarna);2022-01-13 10:48:05;uji;Halal
29299926761e002d8b5afe5010151331;Ambil Kesimpulan;2022-01-13 10:48:39;uji;Halal
29425048861df693979da90054639454;Cek informasi bahan;2022-01-12 23:50:22;uji;Syubhat
29425048861df693979da90054639454;Cek sertifikat halal;2022-01-12 23:50:30;uji;Syubhat
29425048861df693979da90054639454;Cek certificate analysis;2022-01-12 23:50:40;uji;Syubhat
29425048861df693979da90054639454;Cek kelompok bahan;2022-01-12 23:50:51;uji;Syubhat
29425048861df693979da90054639454;Cek bahan kritis margarin;2022-01-12 23:51:02;uji;Syubhat
29425048861df693979da90054639454;Cek sumber emulsifier;2022-01-12 23:51:16;uji;Syubhat
29425048861df693979da90054639454;Cek kehalalan hewan (emulsifier);2022-01-12 23:51:26;uji;Halal
29425048861df693979da90054639454;Cek metode penyembelihan (emulsifier);2022-01-12 23:51:37;uji;Haram
29425048861df693979da90054639454;Ambil Kesimpulan;2022-01-12 23:52:01;uji;Haram
30105590861dff0d788fe21094703070;Cek informasi bahan;2022-01-13 09:29:03;uji;Syubhat
30105590861dff0d788fe21094703070;Cek sertifikat halal;2022-01-13 09:29:14;uji;Syubhat
30105590861dff0d788fe21094703070;Cek certificate analysis;2022-01-13 09:29:28;uji;Syubhat
30105590861dff0d788fe21094703070;Cek kelompok bahan;2022-01-13 09:29:43;uji;Syubhat
30105590861dff0d788fe21094703070;Cek bahan kritis jam/selai;2022-01-13 09:29:59;uji;Syubhat
30105590861dff0d788fe21094703070;Cek jenis pewarna;2022-01-13 09:30:25;uji;Halal
30105590861dff0d788fe21094703070;Ambil Kesimpulan;2022-01-13 09:31:04;uji;Halal
30117797861dedeedc60130088184383;Cek informasi bahan;2022-01-12 14:00:19;uji;Syubhat
30117797861dedeedc60130088184383;Cek sertifikat halal;2022-01-12 14:00:27;uji;Syubhat
